code,parent_code,parent_soato_id,soato_id,name_uz,name_uz_cyril,name_ru,name_kaa,deleted,sort_order
QA-220022,QA-220,1710220,1710220022,Boyburi,Бойбури,Бойбури,Boyburi,false,220
QA-220023,QA-220,1710220,,Jonbo‘zsoy,Жонбўзсой,Жонбўзсой,Jonbózsoy,false,230
QA-220024,QA-220,1710220,1710220038,Jonbo‘z,Жонбўз,Жонбўз,Jonbóz,false,240
QA-220025,QA-220,1710220,,Mehr,Меҳр,Меҳр,Mehr,false,250
QA-220026,QA-220,1710220,1710220050,Qamay,Қамай,Қамай,Qamay,false,260
QA-220027,QA-220,1710220,1710220051,Oqguzar,Оқгузар,Оқгузар,Oqguzar,false,270
QA-220028,QA-220,1710220,1710220052,Olmazor,Олмазор,Олмазор,Olmazor,false,280
QA-220029,QA-220,1710220,1710220053,Yortepa,Ёртепа,Ёртепа,Yortepa,false,290
QA-220030,QA-220,1710220,,Oynakul,Ойнакул,Ойнакул,Oynakul,false,300
QA-220031,QA-220,1710220,1710220023,Qorabog‘,Қорабоғ,Қорабоғ,Qoraboǵ,false,310
QA-220032,QA-220,1710220,1710220024,Balandchayla,Баландчайла,Баландчайла,Balandchayla,false,320
QA-220033,QA-220,1710220,1710220025,Qovchin,Қовчин,Қовчин,Qovchin,false,330
QA-220034,QA-220,1710220,1710220009,Ravot,Равот,Равот,Ravot,false,340
QA-220035,QA-220,1710220,1710220010,Uzun,Узун,Узун,Uzun,false,350
QA-220036,QA-220,1710220,1710220011,Gulshan,Гулшан,Гулшан,Gulshan,false,360
QA-220037,QA-220,1710220,1710220012,Kaptarxona,Каптархона,Каптархона,Kaptarxona,false,370
QA-220038,QA-220,1710220,1710220047,Loyqasoy,Лойқасой,Лойқасой,Loyqasoy,false,380
QA-220039,QA-220,1710220,1710220048,Badaxshon,Бадахшон,Бадахшон,Badaxshon,false,390
QA-220040,QA-220,1710220,1710220034,Qoratepa,Қоратепа,Қоратепа,Qoratepa,false,400
QA-220041,QA-220,1710220,1710220035,Mayda,Майда,Майда,Mayda,false,410
QA-220042,QA-220,1710220,1710220036,Azlartepa,Азлартепа,Азлартепа,Azlartepa,false,420
QA-220043,QA-220,1710220,,Kukbuloq,Кукбулоқ,Кукбулоқ,Kukbuloq,false,430
QA-220044,QA-220,1710220,1710220041,Kattaura,Каттаура,Каттаура,Kattaura,false,440
QA-220045,QA-220,1710220,1710220058,Changak,Чангак,Чангак,Changak,false,450
QA-220046,QA-220,1710220,1710220027,Qizilqishloq,Қизилқишлоқ,Қизилқишлоқ,Qizilqishloq,false,460
QA-220047,QA-220,1710220,1710220042,O‘rtadara,Ўртадара,Ўртадара,Órtadara,false,470
QA-220048,QA-220,1710220,1710220013,Chuqurqishloq,Чуқурқишлоқ,Чуқурқишлоқ,Chuqurqishloq,false,480
QA-220049,QA-220,1710220,1710220059,Dovud,Довуд,Довуд,Dovud,false,490
QA-220050,QA-220,1710220,,Odoqjonbuz,Одоқжонбуз,Одоқжонбуз,Odoqjonbuz,false,500
QA-220051,QA-220,1710220,,Savsantepa,Савсантепа,Савсантепа,Savsantepa,false,510
QA-220052,QA-220,1710220,1710220015,Yuksalish,Юксалиш,Юксалиш,Yuksalish,false,520
QA-220053,QA-220,1710220,,Sarkach,Саркач,Саркач,Sarkach,false,530
QA-220054,QA-220,1710220,1710220043,Istiqbol,Истиқбол,Истиқбол,Istiqbol,false,540
QA-220055,QA-220,1710220,1710220044,Bog‘obod,Боғобод,Боғобод,Boǵobod,false,550
QA-220056,QA-220,1710220,1710220016,Bunyodkor,Бунёдкор,Бунёдкор,Bunyodkor,false,560
QA-220057,QA-220,1710220,1710220060,Qo‘ng‘irot,Қўнғирот,Қўнғирот,Qónǵirot,false,570
QA-220058,QA-220,1710220,,Quyyangi,Қуйянги,Қуйянги,Quyyangi,false,580
QA-220059,QA-220,1710220,,Qoraquton,Қорақутон,Қорақутон,Qoraquton,false,590
QA-220060,QA-220,1710220,,Oqrabot,Оқработ,Оқработ,Oqrabot,false,600
QA-18120040,QA-220,1710220,1710220028,Odoqjonbo‘z,Одоқжонбўз,Одокжонбуз,Odoqjonbóz,false,610
QA-18120047,QA-220,1710220,1710220014,Tinchlik,Тинчлик,Тинчлик,Tinchlik,false,620
QA-18120049,QA-220,1710220,1710220003,Sarbazor,Сарбазор,Сарбазор,Sarbazor,false,630
QA-18120050,QA-220,1710220,1710220017,Sohibkor,Соҳибкор,Сохибкор,Sohibkor,false,640
QA-18120041,QA-220,1710220,1710220040,Oynakol,Ойнакўл,Ойнакол,Oynakol,false,650
QA-18120032,QA-220,1710220,1710220002,Qushkapa,Қушкапа,Кушкапа,Qushkapa,false,660
QA-18120037,QA-220,1710220,1710220045,Navoiy,Навоий,Навоий,Navoiy,false,670
QA-18120015,QA-220,1710220,1710220037,Guliston,Гулистон,Гулистон,Guliston,false,680
QA-18120030,QA-220,1710220,1710220026,Ko‘kbuloq,Кўкбулоқ,Кукбулок,Kókbuloq,false,690
QA-18120029,QA-220,1710220,1710220029,Quyi yangi,Қуйи янги,Куйи янги,Quyi yangi,false,700
QA-18120038,QA-220,1710220,1710220049,Nurli yo‘l,Нурли йўл,Нурли йул,Nurli yól,false,710
QA-224001,QA-224,1710224,1710224001,Potron,Потрон,Потрон,Potron,false,10
QA-224002,QA-224,1710224,1710224002,Paxtakor,Пахтакор,Пахтакор,Paxtakor,false,20
QA-224003,QA-224,1710224,1710224003,Kaxlak,Кахлак,Кахлак,Kaxlak,false,30
QA-224004,QA-224,1710224,1710224004,Kuyi beshkent,Куйи бешкент,Куйи бешкент,Kuyi beshkent,false,40
QA-224005,QA-224,1710224,1710224005,Kovchin,Ковчин,Ковчин,Kovchin,false,50
QA-224006,QA-224,1710224,1710224006,Shirkent,Ширкент,Ширкент,Shirkent,false,60
QA-224007,QA-224,1710224,,Yangi xayot,Янги хаёт,Янги хаёт,Yangi xayot,false,70
QA-224008,QA-224,1710224,1710224008,Omontepa,Омонтепа,Омонтепа,Omontepa,false,80
QA-224009,QA-224,1710224,1710224009,Yertepa,Ертепа,Ертепа,Yertepa,false,90
QA-224010,QA-224,1710224,1710224010,G‘ubdin,Ғубдин,Ғубдин,Ǵubdin,false,100
QA-224011,QA-224,1710224,1710224011,Shoyxuja,Шойхужа,Шойхужа,Shoyxuja,false,110
QA-224012,QA-224,1710224,1710224012,Kuchkak,Кучкак,Кучкак,Kuchkak,false,120
QA-224013,QA-224,1710224,1710224013,Uzumzor,Узумзор,Узумзор,Uzumzor,false,130
QA-224014,QA-224,1710224,1710224014,Mirmiron,Мирмирон,Мирмирон,Mirmiron,false,140
QA-224015,QA-224,1710224,1710224016,Guliston,Гулистон,Гулистон,Guliston,false,150
QA-224016,QA-224,1710224,1710224017,Tinchlik,Тинчлик,Тинчлик,Tinchlik,false,160
QA-224017,QA-224,1710224,1710224018,Bodomzor,Бодомзор,Бодомзор,Bodomzor,false,170
QA-224018,QA-224,1710224,1710224019,Rovot,Ровот,Ровот,Rovot,false,180
QA-224019,QA-224,1710224,1710224020,Navruz,Навруз,Навруз,Navruz,false,190
QA-224020,QA-224,1710224,1710224021,Navbaxor,Навбахор,Навбахор,Navbaxor,false,200
QA-224021,QA-224,1710224,,Do‘stlik,Дўстлик,Дўстлик,Dóstlik,false,210
QA-224022,QA-224,1710224,1710224023,Bunyodkor,Бунёдкор,Бунёдкор,Bunyodkor,false,220
QA-224023,QA-224,1710224,,Navoiy,Навоий,Навоий,Navoiy,false,230
QA-224024,QA-224,1710224,1710224025,Tallikuron,Талликурон,Талликурон,Tallikuron,false,240
QA-224025,QA-224,1710224,1710224026,Shodlik,Шодлик,Шодлик,Shodlik,false,250
QA-224026,QA-224,1710224,,Qaraquchchi,Қарақуччи,Қарақуччи,Qaraquchchi,false,260
QA-224027,QA-224,1710224,1710224028,Lagandi,Лаганди,Лаганди,Lagandi,false,270
QA-224028,QA-224,1710224,1710224029,Kojor,Кожор,Кожор,Kojor,false,280
QA-224029,QA-224,1710224,,O‘z.musatakilik,Ўз.мусатакилик,Ўз.мусатакилик,Óz.musatakilik,false,290
QA-224030,QA-224,1710224,1710224031,Mevazor,Мевазор,Мевазор,Mevazor,false,300
QA-224031,QA-224,1710224,1710224032,Nukrabod,Нукрабод,Нукрабод,Nukrabod,false,310
QA-224032,QA-224,1710224,1710224033,Poshton,Поштон,Поштон,Poshton,false,320
QA-224033,QA-224,1710224,1710224034,Batosh,Батош,Батош,Batosh,false,330
QA-224034,QA-224,1710224,1710224036,Dasht,Дашт,Дашт,Dasht,false,340
QA-224035,QA-224,1710224,,Xonyon,Хонён,Хонён,Xonyon,false,350
QA-224036,QA-224,1710224,,Jumabozor,Жумабозор,Жумабозор,Jumabozor,false,360
QA-224037,QA-224,1710224,1710224040,Istiqlol,Истиқлол,Истиқлол,Istiqlol,false,370
QA-224038,QA-224,1710224,1710224041,Koratepa,Коратепа,Коратепа,Koratepa,false,380
QA-224039,QA-224,1710224,,Fayzobod,Файзобод,Файзобод,Fayzobod,false,390
QA-224040,QA-224,1710224,,Mustakillik,Мустакиллик,Мустакиллик,Mustakillik,false,400
QA-224041,QA-224,1710224,1710224044,Saroy,Сарой,Сарой,Saroy,false,410
QA-224042,QA-224,1710224,1710224045,Mang‘it,Манғит,Манғит,Manǵit,false,420
QA-224043,QA-224,1710224,,Chulibuston,Чулибустон,Чулибустон,Chulibuston,false,430
QA-224044,QA-224,1710224,,Charagil,Чарагил,Чарагил,Charagil,false,440
QA-224045,QA-224,1710224,1710224048,Kat,Кат,Кат,Kat,false,450
QA-224046,QA-224,1710224,1710224049,Taxtapul,Тахтапул,Тахтапул,Taxtapul,false,460
QA-224047,QA-224,1710224,1710224050,Paxtazor,Пахтазор,Пахтазор,Paxtazor,false,470
QA-224048,QA-224,1710224,1710224051,Chaman,Чаман,Чаман,Chaman,false,480
QA-224049,QA-224,1710224,1710224052,Xonobod,Хонобод,Хонобод,Xonobod,false,490
QA-224050,QA-224,1710224,1710224054,Xilol,Хилол,Хилол,Xilol,false,500
QA-224051,QA-224,1710224,1710224055,Kerayit,Керайит,Керайит,Kerayit,false,510
QA-224052,QA-224,1710224,1710224056,Bog‘obod,Боғобод,Боғобод,Boǵobod,false,520
QA-224053,QA-224,1710224,1710224058,Parvoz,Парвоз,Парвоз,Parvoz,false,530
QA-18130040,QA-224,1710224,1710224037,Taraqqiyot,Тараққиёт,Тараккиет,Taraqqiyot,false,540
QA-18130007,QA-224,1710224,1710224015,Gulshan,Гулшан,Гулшан,Gulshan,false,550
QA-18130051,QA-224,1710224,1710224046,Cho‘lbo‘ston,Чўлбўстон,Чулбустон,Chólbóston,false,560
QA-18130047,QA-224,1710224,1710224038,Xoniyon,Хониён,Хонийон,Xoniyon,false,570
QA-18130057,QA-224,1710224,1710224053,Yangi xonobod,Янги хонобод,Янги xонобод,Yangi xonobod,false,580
QA-18130050,QA-224,1710224,1710224047,Charog‘il,Чароғил,Чарогил,Charoǵil,false,590
QA-18130043,QA-224,1710224,1710224030,O‘zbekiston mustaqilligi,Ўзбекистон мустақиллиги,Узбекистон мустакиллиги,Ózbekiston mustaqilligi,false,600
QA-18130055,QA-224,1710224,1710224057,Yangi bog‘obod,Янги боғобод,Янги богобод,Yangi boǵobod,false,610
QA-18130009,QA-224,1710224,1710224022,Xitoykenti,Хитойкенти,Хитойкенти,Xitoykenti,false,620
QA-18130028,QA-224,1710224,1710224024,A.navoiy,А.навоий,А.навои,A.navoiy,false,630
QA-18130018,QA-224,1710224,1710224027,Qoraquchchi,Қорақуччи,Коракуччи,Qoraquchchi,false,640
QA-18130045,QA-224,1710224,1710224042,Fayzabod,Файзабод,Файзабод,Fayzabod,false,650
QA-229001,QA-229,1710229,1710229022,Quyi obron,Қуйи оброн,Қуйи оброн,Quyi obron,false,10
QA-229002,QA-229,1710229,1710229068,Yuqori obron,Юқори оброн,Юқори оброн,Yuqori obron,false,20
QA-229003,QA-229,1710229,1710229028,Mash‘al,Машъал,Машъал,Mash‘al,false,30
QA-229004,QA-229,1710229,,Halima,Ҳалима,Ҳалима,Halima,false,40
QA-229005,QA-229,1710229,1710229063,Shirintepa,Ширинтепа,Ширинтепа,Shirintepa,false,50
QA-229006,QA-229,1710229,1710229059,Xalqobod,Халқобод,Халқобод,Xalqobod,false,60
QA-229007,QA-229,1710229,1710229029,Mesit,Месит,Месит,Mesit,false,70
QA-229008,QA-229,1710229,1710229021,Koson,Косон,Косон,Koson,false,80
QA-229009,QA-229,1710229,1710229011,Gulbog‘,Гулбоғ,Гулбоғ,Gulboǵ,false,90
QA-229010,QA-229,1710229,1710229064,Esaboy,Есабой,Есабой,Esaboy,false,100
QA-229011,QA-229,1710229,1710229054,O‘rta obron,Ўрта оброн,Ўрта оброн,Órta obron,false,110
QA-229012,QA-229,1710229,1710229007,Boygundi,Бойгунди,Бойгунди,Boygundi,false,120
QA-229013,QA-229,1710229,1710229037,Nartichuqur,Нартичуқур,Нартичуқур,Nartichuqur,false,130
QA-229014,QA-229,1710229,1710229003,Arabxona,Арабхона,Арабхона,Arabxona,false,140
QA-229015,QA-229,1710229,1710229036,Nartibaland,Нартибаланд,Нартибаланд,Nartibaland,false,150
QA-229016,QA-229,1710229,1710229009,Bunyodkor,Бунёдкор,Бунёдкор,Bunyodkor,false,160
QA-229017,QA-229,1710229,1710229039,Nihol,Ниҳол,Ниҳол,Nihol,false,170
QA-229018,QA-229,1710229,1710229067,Yuksalish,Юксалиш,Юксалиш,Yuksalish,false,180
QA-229019,QA-229,1710229,,Beshko‘tan,Бешкўтан,Бешкўтан,Beshkótan,false,190
QA-229020,QA-229,1710229,1710229044,Pudina,Пудина,Пудина,Pudina,false,200
QA-229021,QA-229,1710229,1710229055,Ushoqtepa,Ушоқтепа,Ушоқтепа,Ushoqtepa,false,210
QA-229022,QA-229,1710229,1710229040,Nurafshon,Нурафшон,Нурафшон,Nurafshon,false,220
QA-229023,QA-229,1710229,1710229033,Mustaqillik,Мустақиллик,Мустақиллик,Mustaqillik,false,230
QA-229024,QA-229,1710229,1710229056,Farovon,Фаровон,Фаровон,Farovon,false,240
QA-229025,QA-229,1710229,1710229052,Toshko‘prik,Тошкўприк,Тошкўприк,Toshkóprik,false,250
QA-229026,QA-229,1710229,1710229017,Zamin,Замин,Замин,Zamin,false,260
QA-229027,QA-229,1710229,1710229043,Pistali,Пистали,Пистали,Pistali,false,270
QA-229028,QA-229,1710229,1710229012,Guliston,Гулистон,Гулистон,Guliston,false,280
QA-229029,QA-229,1710229,1710229019,Istiqlol,Истиқлол,Истиқлол,Istiqlol,false,290
QA-229030,QA-229,1710229,1710229013,Gulobod,Гулобод,Гулобод,Gulobod,false,300
QA-229031,QA-229,1710229,1710229001,Ayronchi,Айрончи,Айрончи,Ayronchi,false,310
QA-229032,QA-229,1710229,1710229031,Mudin,Мудин,Мудин,Mudin,false,320
QA-229033,QA-229,1710229,,Qorabayr,Қорабайр,Қорабайр,Qorabayr,false,330
QA-229034,QA-229,1710229,1710229035,Navro‘z,Наврўз,Наврўз,Navróz,false,340
QA-229035,QA-229,1710229,1710229065,Etak,Етак,Етак,Etak,false,350
QA-229036,QA-229,1710229,1710229032,Mo‘lali,Мўлали,Мўлали,Mólali,false,360
QA-229037,QA-229,1710229,1710229057,Xo‘jaquduq,Хўжақудуқ,Хўжақудуқ,Xójaquduq,false,370
QA-229038,QA-229,1710229,,Navbahor,Навбаҳор,Навбаҳор,Navbahor,false,380
QA-229039,QA-229,1710229,1710229041,Obod,Обод,Обод,Obod,false,390
QA-229040,QA-229,1710229,1710229002,Alachabob,Алачабоб,Алачабоб,Alachabob,false,400
QA-229041,QA-229,1710229,1710229042,Paxtazor,Пахтазор,Пахтазор,Paxtazor,false,410
QA-229042,QA-229,1710229,1710229004,Aralik,Аралик,Аралик,Aralik,false,420
QA-229043,QA-229,1710229,1710229026,Lolazor,Лолазор,Лолазор,Lolazor,false,430
QA-229044,QA-229,1710229,1710229051,Tinchlik,Тинчлик,Тинчлик,Tinchlik,false,440
QA-229045,QA-229,1710229,1710229027,Maydayobu,Майдаёбу,Майдаёбу,Maydayobu,false,450
QA-229046,QA-229,1710229,1710229069,Yakkasaroy,Яккасарой,Яккасарой,Yakkasaroy,false,460
QA-229047,QA-229,1710229,1710229060,Chiroqchi,Чироқчи,Чироқчи,Chiroqchi,false,470
QA-229048,QA-229,1710229,1710229049,Surxon,Сурхон,Сурхон,Surxon,false,480
QA-229049,QA-229,1710229,,Rahimsufi,Раҳимсуфи,Раҳимсуфи,Rahimsufi,false,490
QA-229050,QA-229,1710229,1710229053,Uyrot,Уйрот,Уйрот,Uyrot,false,500
QA-229051,QA-229,1710229,1710229048,Saripul,Сарипул,Сарипул,Saripul,false,510
QA-229052,QA-229,1710229,1710229015,Do‘stlik,Дўстлик,Дўстлик,Dóstlik,false,520
QA-229053,QA-229,1710229,1710229018,Istiqbol,Истиқбол,Истиқбол,Istiqbol,false,530
QA-229054,QA-229,1710229,1710229062,Sherbek,Шербек,Шербек,Sherbek,false,540
QA-229055,QA-229,1710229,1710229010,Gala,Гала,Гала,Gala,false,550
QA-229056,QA-229,1710229,1710229016,Jizzalik,Жиззалик,Жиззалик,Jizzalik,false,560
QA-229057,QA-229,1710229,1710229024,Quybog‘,Қуйбоғ,Қуйбоғ,Quyboǵ,false,570
QA-229058,QA-229,1710229,1710229006,Bog‘ishamol,Боғишамол,Боғишамол,Boǵishamol,false,580
QA-229059,QA-229,1710229,1710229014,Darcha,Дарча,Дарча,Darcha,false,590
QA-229060,QA-229,1710229,1710229008,Boyterak,Бойтерак,Бойтерак,Boyterak,false,600
QA-229061,QA-229,1710229,1710229047,Regzor,Регзор,Регзор,Regzor,false,610
QA-229062,QA-229,1710229,1710229070,Yangiobod,Янгиобод,Янгиобод,Yangiobod,false,620
QA-229063,QA-229,1710229,1710229030,Mugjagul,Мугжагул,Мугжагул,Mugjagul,false,630
QA-229064,QA-229,1710229,1710229025,Qo‘ng‘irtog‘,Қўнғиртоғ,Қўнғиртоғ,Qónǵirtoǵ,false,640
QA-229065,QA-229,1710229,1710229038,Nekuz,Некуз,Некуз,Nekuz,false,650
QA-229066,QA-229,1710229,1710229020,Qozoqli,Қозоқли,Қозоқли,Qozoqli,false,660
QA-229067,QA-229,1710229,1710229045,Ravot,Равот,Равот,Ravot,false,670
QA-229068,QA-229,1710229,1710229061,Chorbog‘,Чорбоғ,Чорбоғ,Chorboǵ,false,680
QA-18050005,QA-229,1710229,1710229005,Beshqo‘ton,Бешқўтон,Бешкутон,Beshqóton,false,690
QA-18050071,QA-229,1710229,1710229075,Yuqori maydayobu,Юқори майдаёбу,Юкори майдаёбу,Yuqori maydayobu,false,700
QA-18050072,QA-229,1710229,1710229073,Birdamlik,Бирдамлик,Бирдамлик,Birdamlik,false,710
QA-18050066,QA-229,1710229,1710229066,Yuqori arabxona,Юқори арабхона,Юкори арабхона,Yuqori arabxona,false,720
QA-18050057,QA-229,1710229,1710229058,Xamkorlik,Ҳамкорлик,Хамкорлик,Xamkorlik,false,730
QA-18050046,QA-229,1710229,1710229046,Rahimso‘fi,Раҳимсўфи,Рахимсуфи,Rahimsófi,false,740
QA-18050050,QA-229,1710229,1710229050,Taraqqiyot,Тараққиёт,Тараккиёт,Taraqqiyot,false,750
QA-18050073,QA-229,1710229,1710229074,Navnihol,Навниҳол,Навнихол,Navnihol,false,760
QA-18050074,QA-229,1710229,1710229071,Shirinobod,Ширинобод,Ширинобод,Shirinobod,false,770
QA-18050021,QA-229,1710229,1710229023,Qorabayir,Қорабайир,Корабайир,Qorabayir,false,780
QA-18050075,QA-229,1710229,1710229072,Yuqori mudin,Юқори мудин,Юкори мудин,Yuqori mudin,false,790
QA-232001,QA-232,1710232,1710232050,Alaquyliq,Алақуйлиқ,Алақуйлиқ,Alaquyliq,false,10
QA-232002,QA-232,1710232,1710232045,Ali kushchi,Али кушчи,Али кушчи,Ali kushchi,false,20
QA-232003,QA-232,1710232,,Anorzor,Анорзор,Анорзор,Anorzor,false,30
QA-232004,QA-232,1710232,1710232031,Bahor,Баҳор,Баҳор,Bahor,false,40
QA-232005,QA-232,1710232,1710232043,Bashir,Башир,Башир,Bashir,false,50
QA-232006,QA-232,1710232,1710232048,Bektemir,Бектемир,Бектемир,Bektemir,false,60
QA-232007,QA-232,1710232,,Beshqazoq,Бешқазоқ,Бешқазоқ,Beshqazoq,false,70
QA-232008,QA-232,1710232,1710232002,Beshterak,Бештерак,Бештерак,Beshterak,false,80
QA-232009,QA-232,1710232,1710232007,Birlik,Бирлик,Бирлик,Birlik,false,90
QA-232010,QA-232,1710232,1710232058,Bog‘bon,Боғбон,Боғбон,Boǵbon,false,100
QA-232011,QA-232,1710232,1710232042,Bog‘ibaland,Боғибаланд,Боғибаланд,Boǵibaland,false,110
QA-232012,QA-232,1710232,1710232039,Bo‘ston,Бўстон,Бўстон,Bóston,false,120
QA-232013,QA-232,1710232,1710232036,Varganza,Варганза,Варганза,Varganza,false,130
QA-232014,QA-232,1710232,1710232057,Guliston,Гулистон,Гулистон,Guliston,false,140
QA-232015,QA-232,1710232,1710232013,Denov,Денов,Денов,Denov,false,150
QA-232016,QA-232,1710232,1710232049,Jilisuv,Жилисув,Жилисув,Jilisuv,false,160
QA-232017,QA-232,1710232,1710232022,Zarafshon,Зарафшон,Зарафшон,Zarafshon,false,170
QA-232018,QA-232,1710232,1710232046,Iskana,Искана,Искана,Iskana,false,180
QA-232019,QA-232,1710232,1710232053,Istiqbol,Истиқбол,Истиқбол,Istiqbol,false,190
QA-232020,QA-232,1710232,,Yo‘ldosh shaharcha,Йўлдош шаҳарча,Йўлдош шаҳарча,Yóldosh shaharcha,false,200
QA-232021,QA-232,1710232,1710232038,Katlos,Катлос,Катлос,Katlos,false,210
QA-232022,QA-232,1710232,,Kuhsor,Куҳсор,Куҳсор,Kuhsor,false,220
QA-232023,QA-232,1710232,1710232020,Qaynar,Қайнар,Қайнар,Qaynar,false,230
QA-232024,QA-232,1710232,1710232023,Qashqadaryo,Қашқадарё,Қашқадарё,Qashqadaryo,false,240
QA-232025,QA-232,1710232,1710232009,Qorabuloq,Қорабулоқ,Қорабулоқ,Qorabuloq,false,250
QA-232026,QA-232,1710232,1710232005,Qo‘shdaryo,Қўшдарё,Қўшдарё,Qóshdaryo,false,260
QA-232027,QA-232,1710232,1710232026,Makrid,Макрид,Макрид,Makrid,false,270
QA-232028,QA-232,1710232,1710232028,Mustaqillik,Мустақиллик,Мустақиллик,Mustaqillik,false,280
QA-232029,QA-232,1710232,1710232056,Navbaxor,Навбахор,Навбахор,Navbaxor,false,290
QA-232030,QA-232,1710232,1710232024,Navro‘z,Наврўз,Наврўз,Navróz,false,300
QA-232031,QA-232,1710232,1710232004,Nurafshon,Нурафшон,Нурафшон,Nurafshon,false,310
QA-232032,QA-232,1710232,1710232035,Obikanda,Обиканда,Обиканда,Obikanda,false,320
QA-232033,QA-232,1710232,1710232014,Obod,Обод,Обод,Obod,false,330
QA-232034,QA-232,1710232,1710232021,Oyoqchi,Оёқчи,Оёқчи,Oyoqchi,false,340
QA-232035,QA-232,1710232,1710232017,Oqsuv,Оқсув,Оқсув,Oqsuv,false,350
QA-232036,QA-232,1710232,1710232033,Palandara,Паландара,Паландара,Palandara,false,360
QA-232037,QA-232,1710232,1710232008,Panji,Панжи,Панжи,Panji,false,370
QA-232038,QA-232,1710232,1710232018,Parchakent,Парчакент,Парчакент,Parchakent,false,380
QA-232039,QA-232,1710232,1710232001,Paxtaobod,Пахтаобод,Пахтаобод,Paxtaobod,false,390
QA-232040,QA-232,1710232,1710232025,Sanam,Санам,Санам,Sanam,false,400
QA-232041,QA-232,1710232,1710232003,Sariosiyo,Сариосиё,Сариосиё,Sariosiyo,false,410
QA-232042,QA-232,1710232,1710232034,Saroy,Сарой,Сарой,Saroy,false,420
QA-232043,QA-232,1710232,1710232015,Sevaz,Севаз,Севаз,Sevaz,false,430
QA-232044,QA-232,1710232,,Sohibkor,Соҳибкор,Соҳибкор,Sohibkor,false,440
QA-232045,QA-232,1710232,1710232011,Surum,Сурум,Сурум,Surum,false,450
QA-232046,QA-232,1710232,,Tevaboshi,Тевабоши,Тевабоши,Tevaboshi,false,460
QA-232047,QA-232,1710232,1710232012,Toshkent,Тошкент,Тошкент,Toshkent,false,470
QA-232048,QA-232,1710232,1710232047,Tupchoq,Тупчоқ,Тупчоқ,Tupchoq,false,480
QA-232049,QA-232,1710232,1710232054,Ulug‘bek,Улуғбек,Улуғбек,Uluǵbek,false,490
QA-232050,QA-232,1710232,,Xalqlar dustligi,Халқлар дустлиги,Халқлар дустлиги,Xalqlar dustligi,false,500
QA-232051,QA-232,1710232,1710232016,Xujailmkoni,Хужаилмкони,Хужаилмкони,Xujailmkoni,false,510
QA-232052,QA-232,1710232,,Hoji,Ҳожи,Ҳожи,Hoji,false,520
QA-232053,QA-232,1710232,1710232032,Charmgar,Чармгар,Чармгар,Charmgar,false,530
QA-232054,QA-232,1710232,1710232027,Sharq yulduzi,Шарқ юлдузи,Шарқ юлдузи,Sharq yulduzi,false,540
QA-232055,QA-232,1710232,1710232052,Shurobsoy,Шуробсой,Шуробсой,Shurobsoy,false,550
QA-232056,QA-232,1710232,1710232019,Yakkatut,Яккатут,Яккатут,Yakkatut,false,560
QA-232057,QA-232,1710232,,Yangizamon,Янгизамон,Янгизамон,Yangizamon,false,570
QA-232058,QA-232,1710232,1710232044,Yangiobod,Янгиобод,Янгиобод,Yangiobod,false,580
QA-232059,QA-232,1710232,,Xamid olimjon,Хамид олимжон,Хамид олимжон,Xamid olimjon,false,590
QA-18040007,QA-232,1710232,1710232006,Beshariq,Бешариқ,Бешарик,Beshariq,false,600
QA-18040052,QA-232,1710232,1710232051,Xoji,Хожи,Хожи,Xoji,false,610
QA-18040024,QA-232,1710232,1710232041,Kuxsor,Кухсор,Кухсор,Kuxsor,false,620
QA-18040051,QA-232,1710232,1710232010,Xomid olimjon,Хомид олимжон,Хомид олимжон,Xomid olimjon,false,630
QA-18040050,QA-232,1710232,1710232059,Xalq­lar do‘stligi,Халқлар дўстлиги,Халклар дустлиги,Xalq­lar dóstligi,false,640
QA-18040039,QA-232,1710232,1710232030,Samarqand,Самарқанд,Самарканд,Samarqand,false,650
QA-233001,QA-233,1710233,1710233017,Gulshanbog‘,Гулшанбоғ,Гулшанбоғ,Gulshanboǵ,false,10
QA-233002,QA-233,1710233,1710233021,Bo‘ston,Бўстон,Бўстон,Bóston,false,20
QA-233003,QA-233,1710233,1710233027,Pomuq,Помуқ,Помуқ,Pomuq,false,30
QA-233004,QA-233,1710233,1710233001,Yangi mirishkor,Янги миришкор,Янги миришкор,Yangi mirishkor,false,40
QA-233005,QA-233,1710233,1710233009,Yangi jeynov,Янги жейнов,Янги жейнов,Yangi jeynov,false,50
QA-233006,QA-233,1710233,1710233011,Yangi ariq,Янги ариқ,Янги ариқ,Yangi ariq,false,60
QA-233007,QA-233,1710233,1710233018,Navbaxor,Навбахор,Навбахор,Navbaxor,false,70
QA-233008,QA-233,1710233,,Qumbangi,Қумбанги,Қумбанги,Qumbangi,false,80
QA-233009,QA-233,1710233,1710233033,Chandir,Чандир,Чандир,Chandir,false,90
QA-233010,QA-233,1710233,1710233039,Guliston,Гулистон,Гулистон,Guliston,false,100
QA-233011,QA-233,1710233,1710233031,Gulobod,Гулобод,Гулобод,Gulobod,false,110
QA-233012,QA-233,1710233,1710233002,Mirishkor,Миришкор,Миришкор,Mirishkor,false,120
QA-233013,QA-233,1710233,1710233005,Obodon,Ободон,Ободон,Obodon,false,130
QA-233014,QA-233,1710233,,Mirabod,Мирабод,Мирабод,Mirabod,false,140
