tin,district_soato,uzcad_code,code,name_uz_latin,name_uz_cyril,name_ru
202520328,1730412,1730412053,15190039,Toshloqtepa,Тошлоқ-тепа,Тошлоктепа
202676323,1730412,1730412006,15190019,Ipakchi,Ипакчи,Ипакчи
202609697,1730412,1730412017,15190018,Ipakyoʼli,Ипак йўли,Ипакйули
202677306,1730412,1730412014,15190022,Qashqar,Қашқар,Кашкар
202683085,1730412,1730412018,15190042,Tuyagum,Туягум,Туягум
202681040,1730412,1730412037,15190020,Istiqlol,Истиқлол,Истиклол
202609737,1730412,1730412023,15190041,Tut tagi,Тут таги,Тут таги
202678938,1730412,1730412039,15190002,Аriq boʼyi,Ариқ бўйи,Арик Буйи
202406278,1730412,1730412004,15190024,Kosibchilik,Косибчилик,Косибчилик
202609744,1730412,1730412027,15190038,Toshkesar,Тошкесар,Тошкесар
202416108,1730412,1730412001,15190025,Maorif,Маориф,Маориф
202674223,1730412,1730412051,15190014,Yorqin,Ёрқин,Ёркин
202681001,1730412,1730412047,15190049,Chilonzor,Чилонзор,Чилонзор
202427687,1730412,1730412031,15190034,Roxat,Рохат,Рохат
309192619,1730412,1730412056,15190055,Nurafshon,Нурафшон,Нурафшон
202526303,1730412,1730412016,15190003,Аxmad Yassaviy,Ахмад Яссавий,Ахмад Яссавий
202674215,1730412,1730412019,15190031,Nadirmat,Надирмат,Надирмат
202539864,1730412,1730412036,15190040,Turon,Турон,Турон
202656799,1730412,1730412025,15190012,Yovqochar,Ёвқочар,Ёвкочар
202609720,1730412,1730412030,15190036,Teraktagi,Терак-таги,Терактаги
202683061,1730412,1730412022,15190037,Togʼlik,Тоғлик,Тоглик
202656807,1730412,1730412048,15190001,Аlisher Navoiy,Алишер Навоий,Алишер Навоий
202759377,1730412,1730412009,15190047,Xoʼjaporso,Хўжа Порсо,Хужапорсо
202682300,1730412,1730412010,15190007,Vatan,Ватан,Ватан
202678921,1730412,1730412003,15190027,Miltiqsoz,Милтиқсоз,Милтиксоз
202833619,1730412,1730412026,15190009,Guliston,Гулистон,Гулистон
202681064,1730412,1730412015,15190011,Doʼstlik,Дўстлик,Дустлик
202676330,1730412,1730412021,15190023,Qirguli,Қиргули,Киргули
202779978,1730412,1730412052,15190026,Mashad,Машад,Машад
202609713,1730412,1730412045,15190048,Charogʼon,Чароғон,Чарогон
202414434,1730412,1730412035,15190008,Galatoy,Галатой,Галатой
202697914,1730412,1730412034,15190028,Mustaqillik,Мустақиллик,Мустакиллик
202765125,1730412,1730412028,15190015,Zahiriddin Muhammad Bobur,Заҳириддин Муҳаммад Бобур,Захириддин Мухаммад Бобур
202609665,1730412,1730412033,15190053,Yangi obod,Янги обод,Янги обод
202681025,1730412,1730412005,15190035,Saxovat,Саховат,Саховат
202609673,1730412,1730412041,15190030,Navroʼz,Наврўз,Навруз
202609776,1730412,1730412038,15190029,Navbahor,Навбаҳор,Навбахор
202609641,1730412,1730412002,15190043,Uvaysiy,Увайсий,Увайсий
202681018,1730412,1730412044,15190010,Goʼravvol,Гўриаввал,Гураввол
202547284,1730412,1730412012,15190021,Yo'rmaduz,Йўрмадуз,Йурмадуз
202676347,1730412,1730412024,15190016,Zuhro,Зуҳро,Зухро
202676315,1730412,1730412011,15190005,Bahrin,Баҳрин,Бахрин
202559451,1730412,1730412054,15190006,Burhoniddin Margʻiloniy,Бурҳониддин Марғилоний,Бурхониддин Маргилоний
203253287,1730215,1730215058,15020048,Chimboy,Чимбой,Чимбой
203264804,1730215,1730215044,15020059,Yangi,Янги,Янги
202842813,1730215,1730215036,15020041,Telov,Телов,Телов
202857739,1730215,1730215024,15020028,Qoʼrgʼoncha,Қўрғонча,Кургонча
206476030,1730215,1730215011,15020003,Аriqboshi,Ариқбоши,Арикбоши
202842837,1730215,1730215050,15020047,Xalqlar doʼstligi,Халқлар дўстлиги,Халклар Дустлиги
203264764,1730215,1730215031,15020029,Maʼrifat,Маърифат,Маърифат
203236172,1730215,1730215015,15020044,Uzun,Узун,Узун
203236133,1730215,1730215009,15020006,Beshkapa,Бешкапа,Бешкапа
203240374,1730215,1730215006,15020010,Boʼston,Бўстон,Бустон
203253270,1730215,1730215060,15020032,Navkat,Навкат,Навкат
202968085,1730215,1730215051,15020035,Obod,Обод,Обод
203264835,1730215,1730215020,15020012,Vorux-dasht,Ворух-дашт,Ворух-дашт
204031586,1730215,1730215018,15020002,Аbdurazzoq ota,Абдураззоқ ота,Абдураззок Ота
203270765,1730215,1730215023,15020049,Аndarxon,Андархон,Андархон
203288401,1730215,1730215045,15020052,Shoberdi,Шоберди,Шоберди
203264724,1730215,1730215043,15020013,Gambay,Гамбай,Гамбай
203078884,1730215,1730215057,15020055,Yuqori zarqaynar,Юқори Зарқайнар,Юкори Заркайнар
202854884,1730215,1730215037,15020061,Yangi xayot,Янги хаёт,Янги Хаёт
203253294,1730215,1730215059,15020007,Beshsari,Бешсари,Бешсари
203264749,1730215,1730215029,15020037,Pastki yangiqoʼrgʼon,Пастки Янгиқўрғон,Пастки Янгикургон
203302178,1730215,1730215048,15020016,Dehqontoʼda,Деҳқонтўда,Дехконтуда
203236157,1730215,1730215002,15020025,Quyi tovul,Қуйи Товул,Куйи Товул
203270758,1730215,1730215022,15020019,Kapayangi,Капаянги,Капаянги
304974336,1730215,1730215026,15020033,Namuna,Намуна,Намуна
304975564,1730215,1730215032,15020038,Rapqon,Рапқон,Рапкон
203253303,1730215,1730215053,15020024,Quyi zarqaynar,Қуйи Зарқайнар,Куйи Заркайнар
206982011,1730215,1730215046,15020021,Qiyat-Sartol,Қият-Сартол,Кият-Сартол
202854892,1730215,1730215033,15020060,Yangi Rapqon,Янги Рапқон,Янги Рапкон
201976171,1730215,1730215042,15020011,Vatan,Ватан,Ватан
203270734,1730215,1730215005,15020020,Qiyali,Қияли,Кияли
203264828,1730215,1730215019,15020001,Аbduvay,Абдувай,Абдувай
203270741,1730215,1730215004,15020039,Sobirtepa,Собиртепа,Собиртепа
202968101,1730215,1730215014,15020056,Yuqori tovul,Юқори товул,Юкори Товул
203253248,1730215,1730215040,15020004,Baxmal,Бахмал,Бахмал
202854860,1730215,1730215021,15020043,Toshariq,Тошариқ,Тошарик
203264756,1730215,1730215027,15020040,Soylabi,Сойлаби,Сойлаби
203253231,1730215,1730215061,15020034,Nurafshon,Нурафшон,Нурафшон
203264788,1730215,1730215028,15020027,Qum,Қум,Кум
203240382,1730215,1730215008,15020022,Korkam,Кўркам,Кoркам
203236140,1730215,1730215010,15020054,Eshon,Эшон,Эшон
201636199,1730215,1730215054,15020009,Buloqboshi,Булоқбоши,Булокбоши
304964696,1730215,1730215003,15020017,Doʼstlik,Дўстлик,Дустлик
304966234,1730215,1730215001,15020062,Yangiqoʻrgʻon,Янгиқўрғон,Янгикургон
203299862,1730215,1730215041,15020053,Shodlikobod,Шодликобод,Шодликобод
203240367,1730215,1730215007,15020057,Yakkatut,Яккатут,Яккатут
202845437,1730215,1730215038,15020046,Fayzobod,Файзобод,Файзобод
202866807,1730215,1730215055,15020014,Dala-H.Olimjon,Дала-Ҳ.Олимжон,Дала-Х.Олимжон
203296470,1730215,1730215062,15020045,Oʼttizzambar,Ўттизомбор,Уттиззамбар
202854900,1730215,1730215034,15020015,Dexqonobod,Дехқонобод,Дехконобод
202857746,1730215,1730215035,15020036,Oltin koʼl,Олтинкўл,Олтин Кул
203264795,1730215,1730215039,15020026,Kulol-obod,Кулол-обод,Кулол-обод
202842820,1730215,1730215025,15020031,Navbaxor,Навбахор,Навбахор
203293634,1730215,1730215013,15020023,Qoraqoʼyli,Қорақўйли,Коракуйли
203253263,1730215,1730215017,15020058,Qashqar,Қашқар,Кашкар
203304680,1730215,1730215049,15020051,Chorbogʼtoʼrongʼi,Чорбоғтўронғи,Чорбогтуронги
203236164,1730215,1730215016,15020018,Iftixor,Ифтихор,Ифтихор
203574988,1730209,1730209032,15010022,Qoʼgʼoli,Қўғоли,Куголи
304948217,1730209,1730209038,15010035,Nurafshon,Нурафшон,Нурафшон
200158991,1730209,1730209023,15010002,Bagʼdod,Бағдод,Багдод
309079757,1730209,1730209030,15010058,Guliston,Гулистон,Гулистон
203564485,1730209,1730209051,15010053,Cho'rindi,Чўринди,Чуринди
203574932,1730209,1730209011,15010020,Qorakoʼl,Қоракўл,Коракул
203564335,1730209,1730209034,15010016,Qaxat,Қахат,Кахат
203579316,1730209,1730209021,15010042,Samarqand,Самарқанд,Самарканд
203564533,1730209,1730209028,15010041,Samandarak,Самандарак,Самандарак
203564328,1730209,1730209048,15010031,Muqumiy,Муқумий,Мукуми
203561324,1730209,1730209017,15010019,Konizar,Конизар,Конизар
203561370,1730209,1730209005,15010021,Qorovultepa,Қоровултепа,Коровултепа
304951000,1730209,1730209006,15010034,Namuna,Намуна,Намуна
203574964,1730209,1730209013,15010050,Cheksaroy,Чексарой,Чексарой
203564350,1730209,1730209036,15010051,Chuvalanchi,Чуваланчи,Чуваланчи
304950643,1730209,1730209031,15010033,Navroʼz,Наврўз,Навруз
200158944,1730209,1730209058,15010010,Zafarobod,Зафаробод,Зафаробод
203564399,1730209,1730209029,15010032,Muruvvat,Мурувват,Мурувват
203564439,1730209,1730209044,15010052,Choʼlyunus,Чўл-Юнус,Чулюнус
203564414,1730209,1730209043,15010038,Olchin,Олчин,Олчин
203579324,1730209,1730209047,15010013,Ittifoq,Иттифоқ,Иттифок
309026782,1730209,1730209059,15010057,Chekxitoy,Чекхитой,Чекхитой
203561355,1730209,1730209008,15010001,Аmirobod,Амиробод,Амиробод
203564407,1730209,1730209040,15010045,Ultarma,Ултарма,Ултарма
203564518,1730209,1730209054,15010008,Doʼrmancha,Дўрманча,Дурманча
203574949,1730209,1730209056,15010014,Karimbobo,Каримбобо,Каримбобо
203564374,1730209,1730209027,15010017,Qashqarmakay,Қашқармакай,Кашкармакай
203564461,1730209,1730209042,15010024,Qoʼshtegirmon-2,Қўштегирмон-2,Куштегирмон-2
203564501,1730209,1730209055,15010003,Bedarak,Бедарак,Бедарак
304950105,1730209,1730209001,15010036,Obod yurt,Обод юрт,Обод Юрт
207156468,1730209,1730209019,15010055,Yuqori Mirzaobod,Юқори Мирзаобод,Юкори Мирзаобод
203579291,1730209,1730209022,15010028,Mexnatobod,Мехнатобод,Мехнатобод
203564367,1730209,1730209049,15010046,Oʼzbekiston,Ўзбекистон,Узбекистан
203561331,1730209,1730209018,15010029,Mirzaobod,Мирзаобод,Мирзаобод
206941140,1730209,1730209057,15010037,Oydinbuloq,Ойдинбулоқ,Ойдинбулок
203564493,1730209,1730209050,15010009,Doʼstlik,Дўстлик,Дустлик
304960006,1730209,1730209045,15010056,Yuksalish,Юксалиш,Юксалиш
203561284,1730209,1730209007,15010018,Qirqvolida,Қирқволида,Киркволида
203564540,1730209,1730209010,15010005,Bogʼishamol,Боғишамол,Богишамол
203564422,1730209,1730209039,15010007,Dasht,Дашт,Дашт
203564382,1730209,1730209025,15010025,Qoʼshchinor,Қўшчинор,Кушчинор
203552929,1730209,1730209004,15010015,Qaroqchitol,Қароқчитол,Карокчитол
309075991,1730209,1730209014,15010059,Yangiobod,Янгиобод,Янгиобод
304952704,1730209,1730209052,15010004,Bekobod,Бекобод,Бекобод
304970531,1730209,1730209053,15010012,Istiqlol,Истиқлол,Истиклол
203561291,1730209,1730209009,15010049,Chekmirzaobod,Чекмирзаобод,Чекмирзаобод
200158952,1730209,1730209012,15010027,Matqulobod,Матқулобод,Маткулобод
203574924,1730209,1730209033,15010011,Irgʼoli,Ирғоли,Ирголи
203564343,1730209,1730209035,15010047,Xitoy,Хитой,Хитой
203574971,1730209,1730209046,15010006,Bordon,Бордон,Бордон
203552912,1730209,1730209002,15010048,Xoʼjaqishloq,Хўжақишлоқ,Хужакишлок
203561316,1730209,1730209016,15010054,Shoʼroqer,Шўроқер,Шурокер
203561309,1730209,1730209015,15010026,Maylaboy,Майлабой,Майлабой
304956112,1730209,1730209020,15010040,Saidobod,Саидобод,Саидобод
206940198,1730209,1730209037,15010044,Tuvadaq,Тувадақ,Тувадак
203564454,1730209,1730209041,15010023,Qoʼshtegirmon-1,Қўштегирмон-1,Куштегирмон-1
202778433,1730212,1730212022,15030005,Beshterak,Бештерак,Бештерак
206396369,1730212,1730212033,15030030,Ponsod,Понсод,Понсод
202786416,1730212,1730212029,15030009,Dodxo,Додхо,Додхо
202778361,1730212,1730212054,15030010,Jaloer,Жалоер,Жалоер
202778418,1730212,1730212001,15030034,Togʼliq,Тоғлиқ,Тоглик
202778425,1730212,1730212004,15030035,Tuman,Туман,Туман
202720538,1730212,1730212041,15030020,Qoʼrgʼonobod,Қўрғонобод,Кургонобод
202862392,1730212,1730212032,15030055,Yashnarobod,Яшнаробод,Яшнаробод
202778489,1730212,1730212035,15030004,Begobod,Бегобод,Бегобод
202778228,1730212,1730212040,15030016,Qoraqum,Қорақум,Коракум
202720514,1730212,1730212044,15030011,Jiydali,Жийдали,Жийдали
202778322,1730212,1730212025,15030036,Turk,Турк,Турк
202720481,1730212,1730212051,15030026,Oqqoʻrgʻon,Оққўрғон,Оккургон
202781218,1730212,1730212047,15030050,Yuqorimangʼit,Юқори Манғит,Юкоримангит
202778235,1730212,1730212036,15030029,Pishagʻar,Пишағар,Пишагар
202778243,1730212,1730212031,15030027,Oqtepa,Оқтепа,Октепа
202720545,1730212,1730212013,15030037,Uzumzor,Узумзор,Узумзор
202720553,1730212,1730212002,15030051,Yangiqadam,Янгиқадам,Янгикадам
202778274,1730212,1730212010,15030049,Elobod,Элобод,Элобод
202720560,1730212,1730212009,15030006,Buvayda,Бувайда,Бувайда
202720506,1730212,1730212030,15030053,Yangi qoʼrgʼon,Янгиқўрғон,Янги Кургон
202778339,1730212,1730212020,15030038,Urganji,Урганжи,Урганжи
207125538,1730212,1730212005,15030032,Tarrachi,Таррачи,Таррачи
202778314,1730212,1730212026,15030048,Shoʼr qishloq,Шўрқишлоқ,Шур Кишлок
202720521,1730212,1730212034,15030002,Bachqir,Бачқир,Бачкир
202862345,1730212,1730212052,15030003,Beglar,Беглар,Беглар
202778401,1730212,1730212048,15030033,Tepalik,Тепалик,Тепалик
202720466,1730212,1730212024,15030001,Аrab,Араб,Араб
202720498,1730212,1730212014,15030019,Qo'ngirot,Қўнгирот,Кунгирот
202778393,1730212,1730212043,15030045,Choʼtaka,Чўтака,Чутака
202778378,1730212,1730212045,15030021,Qoʼrgʼoncha,Қўрғонча,Кургонча
202778472,1730212,1730212015,15030008,Dexqonobod,Дехқонобод,Дехконобод
202778354,1730212,1730212017,15030039,Oʼrta qoʼngʼirot,Ўрта қўнғирот,Урта Кунгирот
202862424,1730212,1730212037,15030031,Poshshopirim,Пошшопирим,Пошшопирим
203516504,1730212,1730212039,15030028,Oltinqo'rgon,Олтинқўргон,Олтинкургон
304078019,1730212,1730212023,15030046,Shodlik,Шодлик,Шодлик
205417293,1730212,1730212008,15030015,Buyuk ipak yoʼli,Буюк ипак йўли,Буюк Ипак Йули
202778346,1730212,1730212055,15030052,Yangiqishloq,Янгиқишлоқ,Янгикишлок
207246704,1730212,1730212006,15030047,Shoʼr,Шўр,Шур
207149372,1730212,1730212019,15030040,Xakimtoʼra,Хакимтўра,Хакимтура
304079475,1730212,1730212007,15030017,Qoratepa,Қоратепа,Коратепа
202778267,1730212,1730212050,15030013,Jov,Жов,Жов
202778385,1730212,1730212049,15030023,Nayman,Найман,Найман
202778307,1730212,1730212011,15030024,Ozod,Озод,Озод
202778464,1730212,1730212016,15030044,Choʼmbogʼish,Чўмбоғиш,Чумбогиш
202786391,1730212,1730212053,15030014,Ingʻirchoq,Инғирчоқ,Ингирчок
206394624,1730212,1730212021,15030018,Qum,Қум,Кум
202778457,1730212,1730212012,15030025,Oyim,Ойим,Ойим
202778282,1730212,1730212003,15030007,Bumozor,Бумозор,Бумозор
202786409,1730212,1730212046,15030022,Maslahat,Маслаҳат,Маслахат
206849333,1730212,1730212027,15030054,Yangi xayot,Янгихаёт,Янги Хаёт
202778299,1730212,1730212018,15030043,Xojaobod,Хожаобод,Хожаобод
202778211,1730212,1730212038,15030041,Xasan qoʼrgʼoncha,Хасанқўрғонча,Хасан Кургонча
203017223,1730236,1730236037,15040011,Katta Аmirobod,Катта Амиробод,Катта Амиробод
203149011,1730236,1730236002,15040040,Tumor,Тумор,Тумор
203141015,1730236,1730236033,15040004,Boy Boʻta,Бой Бўта,Бой Бута
202735770,1730236,1730236035,15040002,Аrziktepa,Арзиктепа,Арзиктепа
203022241,1730236,1730236022,15040034,Soyshildir,Сой Шилдир,Сойшилдир
203022258,1730236,1730236029,15040012,Katta aravon,Катта Аравон,Катта Аравон
203026133,1730236,1730236031,15040038,Targʼova,Тарғова,Таргова
203158855,1730236,1730236003,15040024,Qum qiyali,Қум Қияли,Кум Кияли
200165114,1730236,1730236005,15040028,Oqjar,Оқжар,Окжар
203017230,1730236,1730236017,15040039,Teliming,Телиминг,Телиминг
203300877,1730236,1730236044,15040020,Qiyali qoʼrgʼoncha,Қияли Қўрғонча,Кияли Кургонча
203149035,1730236,1730236001,15040021,Qiyali,Қияли,Кияли
203026204,1730236,1730236007,15040010,Kapasaroy,Капасарой,Капасарой
203022194,1730236,1730236030,15040017,Qashqar,Қашқар,Кашкар
203026229,1730236,1730236039,15040042,Uvaysiy,Увайсий,Увайсий
203026189,1730236,1730236046,15040005,Boʼriqum,Бўриқум,Бурикум
203040465,1730236,1730236014,15040045,Chinobod,Чинобод,Чинобод
203040473,1730236,1730236021,15040025,Mangʼit,Манғит,Мангит
203022202,1730236,1730236008,15040001,Аbdusamad,Абдусамад,Абдусамад
203058734,1730236,1730236049,15040031,Pishqaron,Пишқарон,Пишкарон
203126602,1730236,1730236040,15040009,Istiqlol,Истиқлол,Истиклол
202280793,1730236,1730236028,15040015,Katta minglar,Катта Минглар,Катта Минглар
203022186,1730236,1730236011,15040016,Katta turk,Катта турк,Катта Турк
203054954,1730236,1730236004,15040026,Navbaxor,Навбахор,Навбахор
203147196,1730236,1730236018,15040033,Sanam,Санам,Санам
203153174,1730236,1730236026,15040027,Naymancha,Найманча,Найманча
202261570,1730236,1730236010,15040003,Bogʼish,Боғиш,Богиш
203017208,1730236,1730236012,15040019,Kichik turk,Кичик турк,Кичик Турк
203015391,1730236,1730236006,15040037,Taptiqsaroy,Таптиқсарой,Таптиксарой
203054946,1730236,1730236042,15040043,Uymovut,Уймовут,Уймовут
204927514,1730236,1730236043,15040013,Katta boybucha,Катта бойбуча,Катта Бойбуча
203022219,1730236,1730236047,15040023,Qoramulla,Қорамулла,Корамулла
203026172,1730236,1730236036,15040048,Yangi zamon,Янги замон,Янги Замон
203022226,1730236,1730236048,15040044,Urganji,Урганжи,Урганжи
203209807,1730236,1730236023,15040029,Oqtepa,Оқтепа,Октепа
203041678,1730236,1730236009,15040008,Doimobod,Доимобод,Доимобод
203002804,1730236,1730236045,15040049,Yashik,Яшик,Яшик
203134394,1730236,1730236032,15040032,Raxmatillo,Рахматилло,Рахматилло
203054939,1730236,1730236041,15040035,Taypoq,Тайпоқ,Тайпок
203040480,1730236,1730236038,15040018,Qizilmusht,Қизилмушт,Кизилмушт
203126554,1730236,1730236024,15040047,Shopoʼlat,Шопўлат,Шопулат
203040441,1730236,1730236034,15040006,Shodlik,Шодлик,Шодлик
202991067,1730236,1730236025,15040007,G'umayli,Ғумайли,Гумайли
202993167,1730236,1730236015,15040030,Oltiqush,Олтиқуш,Олтикуш
203280230,1730242,1730242019,15050025,Taraqqiyot,Тараққиёт,Тараккиёт
203276345,1730242,1730242031,15050008,Yoshlik,Ёшлик,Ёшлик
304924413,1730242,1730242017,15050010,Istiqlol,Истиқлол,Истиклол
304969554,1730242,1730242030,15050028,Xonobod,Хонобод,Хонобод
305399575,1730242,1730242006,15050016,Qotortol,Қотортол,Котортол
203276360,1730242,1730242032,15050023,Soy yoni,Сой ёни,Сой ёни
305516018,1730242,1730242033,15050024,Suvliariq,Сувлиариқ,Сувлиарик
203278120,1730242,1730242028,15050020,Navroʼz,Наврўз,Навруз
203276377,1730242,1730242005,15050027,Toshxovuz,Тошховуз,Тошховуз
305699828,1730242,1730242009,15050032,Yangibo'ston,Янгибўстон,Янгибустон
305460137,1730242,1730242014,15050013,Qorasoqol,Қорасоқол,Корасокол
203304697,1730242,1730242007,15050009,Ijodkor,Ижодкор,Ижодкор
305230256,1730242,1730242024,15050012,Ishtirxon,Иштирхон,Иштирхон
304925768,1730242,1730242010,15050005,Guliston,Гулистон,Гулистон
203278034,1730242,1730242023,15050004,Guzarboshi,Гузарбоши,Гузарбоши
203272644,1730242,1730242004,15050011,Ittifoq,Иттифоқ,Иттифок
203292287,1730242,1730242025,15050003,Gaston,Гастон,Гастон
203278065,1730242,1730242021,15050006,Doʼstlik,Дўстлик,Дустлик
305355069,1730242,1730242008,15050033,Yangiobod,Янгиобод,Янгиобод
203268505,1730242,1730242003,15050002,Beruniy,Беруний,Беруний
203285588,1730242,1730242012,15050022,Soyboʼyi,Сойбўйи,Сойбуйи
203278041,1730242,1730242022,15050021,Porloq,Порлоқ,Порлок
203278019,1730242,1730242020,15050015,Qoratepa,Қоратепа,Коратепа
203280223,1730242,1730242016,15050029,Choʼliguliston,Чўлигулистон,Чулигулистон
204418768,1730242,1730242018,15050014,Qorasoy,Қорасой,Корасой
203276338,1730242,1730242015,15050030,Yuqori,Юқори,Юкори
203288464,1730242,1730242013,15050019,Mustahkam doʼstlik,Мустаҳкам дўстлик,Мустахкам Дустлик
203268513,1730242,1730242002,15050017,Qoʼrgʼoncha,Қўрғонча,Кургонча
304942613,1730242,1730242001,15050018,Markaziy Farg'ona,Марказий Фарғона,Марказий Фаргона
203278026,1730242,1730242026,15050007,Yozyovon,Ёзёвон,Ёзёвон
203285571,1730242,1730242011,15050031,Yuqori Soyboʼyi,Юқори Сойбўйи,Юкори Сойбуйи
203278097,1730242,1730242027,15050001,Bahor,Баҳор,Бахор
202827688,1730218,1730218013,15060053,Turk,Турк,Турк
303131143,1730218,1730218053,15060038,Pastki Xonobod,Пастки Хонобод,Пастки Хонобод
205971801,1730218,1730218024,15060005,Bolalik,Болалик,Болалик
202824368,1730218,1730218010,15060059,Chilon,Чилон,Чилон
202741908,1730218,1730218057,15060052,Toshhovuz,Тошҳовуз,Тошховуз
202827728,1730218,1730218029,15060034,Novkent,Новкент,Новкент
202824415,1730218,1730218040,15060044,Soykeldi,Сойкелди,Сойкелди
202824375,1730218,1730218009,15060020,Qalinpoʼstin,Қалинпўстин,Калинпустин
202824534,1730218,1730218035,15060035,Oqqoʻrgʻon,Оққўрғон,Оккургон
202741923,1730218,1730218064,15060009,Gulobod,Гулобод,Гулобод
202824502,1730218,1730218002,15060060,Yuziya,Юзия,Юзия
200171510,1730218,1730218044,15060006,Boʼston,Бўстон,Бустон
202827735,1730218,1730218032,15060063,Yangiqishloq,Янгиқишлоқ,Янгикишлок
202824390,1730218,1730218046,15060013,Dehqonobod,Деҳқонобод,Дехконобод
202741836,1730218,1730218061,15060011,Goʼzal,Гўзал,Гузал
202741915,1730218,1730218062,15060056,Oʼzbekiston,Ўзбекистон,Узбекистан
200171542,1730218,1730218026,15060054,Turkrovot,Туркровот,Туркровот
202741829,1730218,1730218059,15060041,Rasta,Раста,Раста
200171455,1730218,1730218041,15060016,Ittifoq,Иттифоқ,Иттифок
202824408,1730218,1730218045,15060064,Yangiobod,Янгиобод,Янгиобод
202824430,1730218,1730218005,15060036,Oltinariq,Олтинариқ,Олтинарик
202741868,1730218,1730218060,15060007,Gʼalaba,Ғалаба,Галаба
202741883,1730218,1730218058,15060047,Taxtakoʼprik,Тахтакўприк,Тахтакуприк
202827649,1730218,1730218042,15060042,Sanoatchilar,Саноатчилар,Саноатчилар
202824565,1730218,1730218049,15060018,Qayirma,Қайирма,Кайирма
202824519,1730218,1730218043,15060045,Sultonobod,Султонобод,Султонобод
202824558,1730218,1730218050,15060032,Nayman,Найман,Найман
202824383,1730218,1730218034,15060049,Tojikqishloq,Тожикқишлоқ,Тожиккишлок
202824351,1730218,1730218038,15060031,Mustaqillik,Мустақиллик,Мустакиллик
202827711,1730218,1730218028,15060023,Katta Qashqar,Катта Қашқар,Катта Кашкар
202741812,1730218,1730218056,15060048,Tinchlik,Тинчлик,Тинчлик
200171527,1730218,1730218051,15060030,Madaniyat,Маданият,Маданият
207083149,1730218,1730218025,15060037,Pandigon,Пандигон,Пандигон
200171470,1730218,1730218031,15060043,Soyguzar,Сойгузар,Сойгузар
202824462,1730218,1730218023,15060025,Qashqar,Қашқар,Кашкар
203303484,1730218,1730218033,15060061,Yuqori Qo'rgoncha,Юқори Қўргонча,Юкори Кургонча
202824494,1730218,1730218003,15060008,Guliston,Гулистон,Гулистон
205503543,1730218,1730218018,15060026,Qoraqum,Қорақум,Коракум
200171487,1730218,1730218020,15060022,Katta Dehqonobod,Катта Деҳқонобод,Катта Дехконобод
200171566,1730218,1730218011,15060033,Namuna,Намуна,Намуна
200171503,1730218,1730218007,15060002,Baynalminal,Байналминал,Байналминал
202827704,1730218,1730218030,15060027,Qorashox,Қорашох,Корашох
202849984,1730218,1730218055,15060051,Toshkent,Тошкент,Тошкент
207001408,1730218,1730218016,15060004,Boyiston,Бойистон,Бойистон
202824423,1730218,1730218006,15060012,Damariq,Дамариқ,Дамарик
303131071,1730218,1730218019,15060055,Oʼzbek,Ўзбек,Узбек
202827671,1730218,1730218015,15060019,Yangi Quva,Янги Қува,Янги Қува
202741844,1730218,1730218054,15060028,Quva,Қува,Кува
202827664,1730218,1730218017,15060062,Yangi xayot,Янги хаёт,Янги хаёт
202824454,1730218,1730218008,15060040,Paxtakor,Пахтакор,Пахтакор
202824344,1730218,1730218014,15060065,Yangi chek,Янги чек,Янги Чек
202827656,1730218,1730218012,15060050,Tolmozor,Толмозор,Толмозор
200171494,1730218,1730218001,15060001,Аkbarobod,Акбаробод,Акбаробод
202824541,1730218,1730218048,15060046,Soʼfi,Сўфи,Суфи
202827695,1730218,1730218027,15060039,Pastki Xoʻja Xasan,Пастки Хўжа Хасан,Пастки Хужа Хасан
202751468,1730218,1730218063,15060029,Mo'ydin Xasanov,Мўйдин Хасанов,Муйдин Хасанов
202975212,1730218,1730218039,15060057,Oʼraboshi,Ўрабоши,Урабоши
200171559,1730218,1730218047,15060017,Iftixor,Ифтихор,Ифтихор
202824479,1730218,1730218021,15060024,Katta qishloq,Катта қишлоқ,Катта Кишлок
202824486,1730218,1730218022,15060015,Jalaer,Жалаер,Жалаер
202824447,1730218,1730218004,15060021,Kandabuloq,Кандабулоқ,Кандабулок
202827743,1730218,1730218052,15060058,Xonobod,Хонобод,Хонобод
200171534,1730218,1730218037,15060003,Bahor,Баҳор,Бахор
203247278,1730203,1730203010,15070050,Toshobod,Тошобод,Тошобод
203245043,1730203,1730203053,15070065,Eskiarab,Эскиараб,Эскиараб
203272730,1730203,1730203041,15070002,Beglar,Беглар,Беглар
202486393,1730203,1730203014,15070044,Poloson,Полосон,Полосон
203272675,1730203,1730203037,15070069,Yangiqoʼrgʼon,Янгиқўрғон,Янгикургон
203245035,1730203,1730203069,15070046,Tegirmonboshi,Тегирмонбоши,Тегирмонбоши
203268694,1730203,1730203043,15070001,Аzimobod,Азимобод,Азимобод
203268631,1730203,1730203022,15070026,Qiziltepa,Қизилтепа,Кизилтепа
203248854,1730203,1730203029,15070039,Oq oltin,Оқ олтин,Ок олтин
203272715,1730203,1730203038,15070066,Yuksalish,Юксалиш,Юксалиш
203245028,1730203,1730203048,15070009,Gʼayrat,Ғайрат,Гайрат
203296510,1730203,1730203059,15070019,Zilol,Зилол,Зилол
203247261,1730203,1730203009,15070072,Yangichek,Янгичек,Янгичек
203245082,1730203,1730203052,15070022,Istiqlol,Истиқлол,Истиклол
